date;time;price;q;direction
19/09/2003;125355;135.1;27;-1
19/09/2003;125356;135.1;267;-1
19/09/2003;125408;135.2;2843;1
19/09/2003;125411;135.2;7800;1
19/09/2003;125411;135.1;27;-1
19/09/2003;125414;135.1;172;-1
19/09/2003;125414;135.1;137;-1
19/09/2003;125418;135.2;1000;1
19/09/2003;125423;135.2;684;1
19/09/2003;125425;135.1;27;-1
19/09/2003;125428;135.1;20;-1
19/09/2003;125434;135.2;150;1
19/09/2003;125434;135.2;809;1
19/09/2003;125439;135.2;15;1
19/09/2003;125442;135.1;27;-1
19/09/2003;125445;135.1;1000;-1
19/09/2003;125446;135.1;2500;-1
19/09/2003;125447;135.1;2500;-1
19/09/2003;125447;135.1;975;-1
19/09/2003;125452;135.1;982;-1
19/09/2003;125456;135;2134;-1
19/09/2003;125458;135;1200;1
19/09/2003;125504;134.9;5;-1
19/09/2003;125511;134.9;27;-1
19/09/2003;125512;135;7;1
19/09/2003;125515;135;749;1
19/09/2003;125521;135;1000;1
19/09/2003;125522;135;400;1
19/09/2003;125530;135;1338;1
19/09/2003;125541;135;27;-1
19/09/2003;125544;135.1;254;1
19/09/2003;125550;135.1;2843;1
19/09/2003;125550;135;35;-1
19/09/2003;125556;135;27;-1
19/09/2003;125605;135.1;2500;1
19/09/2003;125610;135;27;-1
19/09/2003;125611;135.1;3005;1
19/09/2003;125616;135.1;27;-1
19/09/2003;125617;135.1;4068;-1
19/09/2003;125622;135.1;1000;1
19/09/2003;125626;135;27;-1
19/09/2003;125631;135.1;203;1
19/09/2003;125636;135;740;-1
19/09/2003;125637;135;740;-1
19/09/2003;125638;135;612;-1
19/09/2003;125640;135;8;-1
19/09/2003;125641;135;27;-1
19/09/2003;125654;135;697;-1
19/09/2003;125655;135;14;-1
19/09/2003;125657;135;27;-1
19/09/2003;125657;135;125;-1
19/09/2003;125701;135.1;3230;1
19/09/2003;125703;135.1;797;-1
19/09/2003;125703;135.1;267;-1
19/09/2003;125704;135.1;200;-1
19/09/2003;125705;135.1;600;-1
19/09/2003;125707;135.1;460;-1
19/09/2003;125712;135.1;27;-1
19/09/2003;125714;135.1;156;-1
19/09/2003;125714;135.1;124;-1
19/09/2003;125724;135.1;687;-1
19/09/2003;125725;135.1;940;-1
19/09/2003;125727;135.1;27;-1
19/09/2003;125742;135.2;405;1
19/09/2003;125742;135.1;27;-1
19/09/2003;125757;135.1;27;-1
19/09/2003;125808;135.2;323;1
19/09/2003;125808;135.1;2500;-1
19/09/2003;125810;135.1;27;-1
19/09/2003;125827;135.1;27;-1
19/09/2003;125828;135.2;5686;1
19/09/2003;125828;135.1;400;-1
19/09/2003;125829;135.1;460;-1
19/09/2003;125840;135.1;27;-1
19/09/2003;125844;135.2;2763;1
19/09/2003;125845;135.2;237;-1
19/09/2003;125852;135.1;1319;-1
19/09/2003;125856;135.1;27;-1
19/09/2003;125909;135.2;250;1
19/09/2003;125912;135.1;27;-1
19/09/2003;125913;135.2;267;1
19/09/2003;125925;135.3;604;1
19/09/2003;125926;135.2;27;-1
19/09/2003;125942;135.2;27;-1
19/09/2003;125948;135.3;4265;1
19/09/2003;125956;135.2;27;-1
19/09/2003;130008;135.2;58;-1
19/09/2003;130014;135.2;156;-1
19/09/2003;130014;135.2;112;-1
19/09/2003;130016;135.3;569;1
19/09/2003;130017;135.3;569;1
19/09/2003;130019;135.2;267;-1
19/09/2003;130035;135.2;1300;-1
19/09/2003;130046;135.2;40;-1
19/09/2003;130124;135.3;1;1
19/09/2003;130139;135.3;405;1
19/09/2003;130206;135.3;222;1
19/09/2003;130304;135.3;2166;1
19/09/2003;130305;135.3;1193;1
19/09/2003;130306;135.4;100;1
19/09/2003;130314;135.3;219;-1
19/09/2003;130314;135.3;100;-1
19/09/2003;130322;135.4;5327;1
19/09/2003;130326;135.4;1000;1
19/09/2003;130342;135.5;738;1
19/09/2003;130343;135.5;252;1
19/09/2003;130347;135.5;990;1
19/09/2003;130400;135.5;4205;1
19/09/2003;130401;135.5;795;-1
19/09/2003;130402;135.5;691;-1
19/09/2003;130403;135.5;700;-1
19/09/2003;130406;135.5;258;-1
19/09/2003;130417;135.6;737;1
19/09/2003;130419;135.6;658;1
19/09/2003;130450;135.6;2564;1
19/09/2003;130512;135.6;1000;1
19/09/2003;130534;135.5;500;-1
19/09/2003;130535;135.6;677;1
19/09/2003;130538;135.6;394;1
19/09/2003;130538;135.5;321;-1
19/09/2003;130541;135.6;655;1
19/09/2003;130543;135.6;1225;1
19/09/2003;130547;135.6;2798;1
19/09/2003;130549;135.6;1551;1
19/09/2003;130549;135.6;365;1
19/09/2003;130550;135.6;867;1
19/09/2003;130550;135.6;846;-1
19/09/2003;130550;135.6;100;-1
19/09/2003;130551;135.639;1000;1
19/09/2003;130551;135.6;990;-1
19/09/2003;130554;135.7;100;1
19/09/2003;130555;135.7;9;1
19/09/2003;130555;135.7;2210;1
19/09/2003;130558;135.6;5000;-1
19/09/2003;130559;135.8;870;1
19/09/2003;130604;135.8;70;1
19/09/2003;130614;135.6;246;-1
19/09/2003;130617;135.7;87;1
19/09/2003;130640;135.8;147;1
19/09/2003;130647;135.7;219;-1
19/09/2003;130648;135.7;672;1
19/09/2003;130705;135.8;4719;1
19/09/2003;130707;135.8;1100;-1
19/09/2003;130707;135.8;361;-1
19/09/2003;130709;135.8;119;1
19/09/2003;130709;135.8;552;-1
19/09/2003;130709;135.8;243;-1
19/09/2003;130712;135.8;2000;1
19/09/2003;130721;135.8;933;1
19/09/2003;130732;135.8;1260;1
19/09/2003;130734;135.8;39;-1
19/09/2003;130743;135.9;2561;1
19/09/2003;130746;135.9;1200;1
19/09/2003;130747;135.9;2000;1
19/09/2003;130751;135.8;4000;-1
19/09/2003;130752;135.9;735;1
19/09/2003;130753;135.9;735;1
19/09/2003;130758;135.9;5000;1
19/09/2003;130802;135.9;424;1
19/09/2003;130818;135.9;2447;-1
19/09/2003;130822;136;6975;1
19/09/2003;130827;136;101;1
19/09/2003;130827;136;613;-1
19/09/2003;130828;136;552;-1
19/09/2003;130828;136;553;-1
19/09/2003;130828;136;181;-1
19/09/2003;130852;135.9;22;-1
19/09/2003;130857;136;53;1
19/09/2003;130903;136;387;1
19/09/2003;130909;135.9;4497;-1
19/09/2003;130913;135.9;37;-1
19/09/2003;130914;135.8;219;-1
19/09/2003;130926;135.9;225;1
19/09/2003;130936;135.9;100;1
19/09/2003;130954;136;50;1
19/09/2003;130959;135.9;1000;-1
19/09/2003;131005;135.9;109;-1
19/09/2003;131005;135.8;100;-1
19/09/2003;131018;135.9;1842;1
19/09/2003;131023;135.8;2860;-1
19/09/2003;131024;135.8;118;1
19/09/2003;131024;135.8;2022;1
19/09/2003;131029;135.8;148;-1
19/09/2003;131104;135.8;1000;-1
19/09/2003;131115;135.8;2000;-1
19/09/2003;131117;135.8;417;-1
19/09/2003;131118;135.7;500;-1
19/09/2003;131120;135.8;1000;1
19/09/2003;131127;135.8;1000;-1
19/09/2003;131129;135.8;50;1
19/09/2003;131152;135.7;1897;-1
19/09/2003;131200;135.7;203;1
19/09/2003;131214;135.7;219;-1
19/09/2003;131214;135.7;62;-1
19/09/2003;131217;135.7;1622;-1
19/09/2003;131223;135.6;50;-1
19/09/2003;131224;135.7;249;1
19/09/2003;131225;135.7;2000;1
19/09/2003;131227;135.7;1600;1
19/09/2003;131227;135.7;872;1
19/09/2003;131255;135.8;3134;1
19/09/2003;131304;135.71292;5394;-1
19/09/2003;131305;135.7;413;1
19/09/2003;131306;135.7;1171;1
19/09/2003;131311;135.8;1000;1
19/09/2003;131313;135.8;51;-1
19/09/2003;131314;135.9;1119;1
19/09/2003;131314;135.9;355;1
19/09/2003;131316;135.9;220;1
19/09/2003;131317;135.8;10;-1
19/09/2003;131322;135.9;220;1
19/09/2003;131327;135.9;500;1
19/09/2003;131333;135.9;3000;1
19/09/2003;131334;135.9;586;1
19/09/2003;131340;136.02205;2000;1
19/09/2003;131346;136;600;1
19/09/2003;131347;136;482;-1
19/09/2003;131352;136;900;-1
19/09/2003;131403;136.1;126;1
19/09/2003;131404;136.1;70;1
19/09/2003;131405;136.1;3205;1
19/09/2003;131406;136.1;14;1
19/09/2003;131407;136.1;907;1
19/09/2003;131407;136.1;279;1
19/09/2003;131408;136.1;1439;1
19/09/2003;131411;136.1;1873;1
19/09/2003;131411;136.1;505;1
19/09/2003;131413;136.1;395;-1
19/09/2003;131417;136.2;1000;1
19/09/2003;131419;136.2;6975;1
19/09/2003;131429;136.2;2000;1
19/09/2003;131432;136.2;5000;1
19/09/2003;131435;136.2;1000;1
19/09/2003;131435;136.23285;2000;1
19/09/2003;131442;136.2;9;-1
19/09/2003;131454;136.2;250;-1
19/09/2003;131500;136.2;4000;-1
19/09/2003;131504;136.2;100;-1
19/09/2003;131505;136.3;3000;1
19/09/2003;131505;136.2;400;-1
19/09/2003;131510;136.2;469;-1
19/09/2003;131511;136.2;322;-1
19/09/2003;131512;136.2;209;-1
19/09/2003;131514;136.1;213;-1
19/09/2003;131514;136.1;50;-1
19/09/2003;131516;136.2;1715;1
19/09/2003;131518;136.2;661;1
19/09/2003;131518;136.2;734;-1
19/09/2003;131519;136.1;1000;-1
19/09/2003;131546;136.1;1389;-1
19/09/2003;131547;136.12778;5000;1
19/09/2003;131605;136.1;61;-1
19/09/2003;131608;136.1;1000;-1
19/09/2003;131613;136.1;1000;-1
19/09/2003;131625;136;6518;-1
19/09/2003;131626;136;446;1
19/09/2003;131627;136;2990;1
19/09/2003;131627;136;780;1
19/09/2003;131628;136;1266;1
19/09/2003;131635;136.1;1038;1
19/09/2003;131651;136.2;2962;1
19/09/2003;131652;136.1;1945;-1
19/09/2003;131659;136;4106;-1
19/09/2003;131700;136;894;1
19/09/2003;131700;136.1;55;1
19/09/2003;131705;136.1;129;-1
19/09/2003;131710;136;1000;-1
19/09/2003;131720;136;466;-1
19/09/2003;131723;136;534;1
19/09/2003;131801;136.1;1252;1
19/09/2003;131803;136.1;252;1
19/09/2003;131814;136.1;491;1
19/09/2003;131814;136;229;-1
19/09/2003;131814;136;37;-1
19/09/2003;131835;136;954;-1
19/09/2003;131838;136;46;1
19/09/2003;131848;135.9;114;-1
19/09/2003;131934;136.1;4184;1
19/09/2003;131944;136.1;1240;1
19/09/2003;131950;136.2;500;1
19/09/2003;131955;136.2;102;1
19/09/2003;131956;136.2;288;-1
19/09/2003;131957;136.1922;5000;-1
19/09/2003;132001;136.2;300;-1
19/09/2003;132002;136.2;38;-1
19/09/2003;132114;136.1;244;-1
19/09/2003;132114;136.1;25;-1
19/09/2003;132129;136.2;1700;1
19/09/2003;132145;136.1;5000;-1
19/09/2003;132154;136.1;140;-1
19/09/2003;132201;136.2;10;1
19/09/2003;132204;136.1;260;-1
19/09/2003;132239;136.2;1936;1
19/09/2003;132240;136.2;827;1
19/09/2003;132242;136.2;59;-1
19/09/2003;132302;136.2;375;-1
19/09/2003;132303;136.2;375;-1
19/09/2003;132305;136.2;115;-1
19/09/2003;132308;136.3;993;1
19/09/2003;132313;136.3;1800;1
19/09/2003;132323;136.3;300;1
19/09/2003;132332;136.3;819;1
19/09/2003;132338;136.2;288;-1
19/09/2003;132346;136.3;2068;1
19/09/2003;132349;136.3;697;1
19/09/2003;132414;136.2;266;-1
19/09/2003;132424;136.3;178;1
19/09/2003;132427;136.3;1000;1
19/09/2003;132428;136.3;550;1
19/09/2003;132429;136.3;1500;1
19/09/2003;132430;136.2;100;-1
19/09/2003;132432;136.3;1734;1
19/09/2003;132441;136.3;432;-1
19/09/2003;132442;136.3;1000;1
19/09/2003;132442;136.3;1500;-1
19/09/2003;132450;136.2;300;-1
19/09/2003;132508;136.3;619;1
19/09/2003;132508;136.3;100;1
19/09/2003;132508;136.2;1416;-1
19/09/2003;132508;136.2;918;-1
19/09/2003;132518;136.2;1223;-1
19/09/2003;132521;136.3;600;1
19/09/2003;132521;136.2;500;-1
19/09/2003;132522;136.2;500;-1
19/09/2003;132535;136.2;500;-1
19/09/2003;132540;136.2;500;-1
19/09/2003;132547;136.2;400;-1
19/09/2003;132551;136.3;1116;1
19/09/2003;132553;136.2;98;-1
19/09/2003;132617;136.2;447;-1
19/09/2003;132618;136.2;671;-1
19/09/2003;132620;136.2;201;1
19/09/2003;132622;136.3;823;1
19/09/2003;132630;136.2;1177;-1
19/09/2003;132652;136.2;500;1
19/09/2003;132657;136.2;500;-1
19/09/2003;132720;136.2;1800;1
19/09/2003;132722;136.2;485;1
19/09/2003;132722;136.1;512;-1
19/09/2003;132728;136.1;410;-1
19/09/2003;132728;136.1;825;-1
19/09/2003;132740;136.2;2651;1
19/09/2003;132740;136.2;700;1
19/09/2003;132748;136.2;200;1
19/09/2003;132822;136.1;15;-1
19/09/2003;132837;136.1;344;-1
19/09/2003;132838;136.1;781;-1
19/09/2003;132848;136.1;500;-1
19/09/2003;132857;136.2;200;1
19/09/2003;132915;136.2;1650;1
19/09/2003;132925;136.2;1333;1
19/09/2003;132932;136.2;1333;1
19/09/2003;132941;136.2;1333;1
19/09/2003;132952;136.2;2247;1
19/09/2003;133002;136.2;628;1
19/09/2003;133002;136.2;467;1
19/09/2003;133002;136.1;40;-1
19/09/2003;133009;136.3;1;1
19/09/2003;133013;136.3;35;1
19/09/2003;133013;136.3;6500;1
19/09/2003;133025;136.2;831;-1
19/09/2003;133056;136.3;1081;1
19/09/2003;133057;136.2;602;-1
19/09/2003;133058;136.2;676;-1
19/09/2003;133134;136.2;3157;-1
19/09/2003;133135;136.2;58;1
19/09/2003;133136;136.2;48;1
19/09/2003;133136;136.2;46;1
19/09/2003;133136;136.2;843;1
19/09/2003;133141;136.2;500;1
19/09/2003;133142;136.2;474;1
19/09/2003;133144;136.2;348;1
19/09/2003;133153;136.2;100;1
19/09/2003;133203;136.2;178;1
19/09/2003;133203;136.2;426;1
19/09/2003;133204;136.2;100;1
19/09/2003;133208;136.1;809;-1
19/09/2003;133208;136.1;618;-1
19/09/2003;133209;136.2;1334;1
19/09/2003;133217;136.2;1797;1
19/09/2003;133228;136.2;2000;1
19/09/2003;133233;136.2;746;1
19/09/2003;133234;136.2;400;-1
19/09/2003;133235;136.2;224;-1
19/09/2003;133244;136.2;500;1
19/09/2003;133326;136.2;734;1
19/09/2003;133327;136.2;661;1
19/09/2003;133328;136.2;100;1
19/09/2003;133348;136.1;150;-1
19/09/2003;133355;136.2;100;1
19/09/2003;133409;136.2;1557;1
19/09/2003;133411;136.2;100;1
19/09/2003;133419;136.2;695;1
19/09/2003;133420;136.1;36;-1
19/09/2003;133420;136.1;517;-1
19/09/2003;133432;136.2;3431;1
19/09/2003;133445;136.2;1033;-1
19/09/2003;133449;136.3;10;1
19/09/2003;133452;136.2;1000;-1
19/09/2003;133505;136.3;53;1
19/09/2003;133552;136.3;200;1
19/09/2003;133555;136.2;110;-1
19/09/2003;133558;136.2;2084;-1
19/09/2003;133559;136.2;635;1
19/09/2003;133604;136.3;100;1
19/09/2003;133605;136.3;11;1
19/09/2003;133635;136.3;1388;1
19/09/2003;133636;136.3;697;1
19/09/2003;133640;136.3;3208;1
19/09/2003;133647;136.2;1475;-1
19/09/2003;133647;136.2;386;-1
19/09/2003;133707;136.3;3567;1
19/09/2003;133707;136.2;831;-1
19/09/2003;133708;136.3;800;1
19/09/2003;133718;136.3;300;1
19/09/2003;133736;136.3;100;1
19/09/2003;133743;136.3;237;1
19/09/2003;133757;136.3;738;-1
19/09/2003;133757;136.3;313;-1
19/09/2003;133800;136.4;420;1
19/09/2003;133803;136.3;600;-1
19/09/2003;133813;136.3;500;-1
19/09/2003;133817;136.3;900;-1
19/09/2003;133828;136.3;371;-1
19/09/2003;133851;136.2;416;-1
19/09/2003;133852;136.2;21;-1
19/09/2003;133900;136.3;6;1
19/09/2003;133907;136.2;785;-1
19/09/2003;133907;136.2;265;-1
19/09/2003;133909;136.2;286;-1
19/09/2003;133919;136.2;1271;-1
19/09/2003;133926;136.3;47;1
19/09/2003;134015;136.2;19;-1
19/09/2003;134017;136.2;170;-1
19/09/2003;134017;136.2;230;-1
19/09/2003;134025;136.2;20;-1
19/09/2003;134049;136.3;1373;1
19/09/2003;134131;136.2;277;-1
19/09/2003;134132;136.2;2808;-1
19/09/2003;134134;136.2;880;1
19/09/2003;134146;136.1;10;-1
19/09/2003;134202;136.1;322;-1
19/09/2003;134219;136.1;3000;-1
19/09/2003;134220;136.1;474;-1
19/09/2003;134220;136.1;134;-1
19/09/2003;134237;136;1542;-1
19/09/2003;134237;136;138;-1
19/09/2003;134239;136;384;-1
19/09/2003;134258;136;40;-1
19/09/2003;134259;136;60;-1
19/09/2003;134310;136.1;12;1
19/09/2003;134316;136;5000;-1
19/09/2003;134322;136;322;-1
19/09/2003;134324;136;22;-1
19/09/2003;134347;136;1702;-1
19/09/2003;134347;136;68;-1
19/09/2003;134356;136.1;17;1
19/09/2003;134420;136.1;2500;1
19/09/2003;134426;136.1;1069;1
19/09/2003;134427;136.1;107;-1
19/09/2003;134427;136.1;600;-1
19/09/2003;134428;136.1;1000;-1
19/09/2003;134441;136.1;1500;-1
19/09/2003;134444;136.1;157;-1
19/09/2003;134447;136.2;1500;1
19/09/2003;134457;136.1;234;-1
19/09/2003;134457;136.1;36;-1
19/09/2003;134457;136.1;84;-1
19/09/2003;134458;136.00231;1383;-1
19/09/2003;134512;136.1;1000;1
19/09/2003;134518;136.1;500;-1
19/09/2003;134521;136.1;961;-1
19/09/2003;134537;136.2;1282;1
19/09/2003;134625;136.2;88;1
19/09/2003;134654;136.1;300;-1
19/09/2003;134728;136.1;322;-1
19/09/2003;134745;136.1;1500;-1
19/09/2003;134745;136.1;500;-1
19/09/2003;134747;136.1;578;-1
19/09/2003;134751;136.1;720;-1
19/09/2003;134813;136;600;-1
19/09/2003;134814;136.1;808;1
19/09/2003;134821;136.1;317;1
19/09/2003;134844;136.1;59;1
19/09/2003;134848;136;4007;-1
19/09/2003;134853;136.1;50;1
19/09/2003;134854;136.1;50;1
19/09/2003;134855;136;500;-1
19/09/2003;134858;136;16;-1
19/09/2003;134859;136;1021;-1
19/09/2003;134915;136;25;1
19/09/2003;134928;135.9;315;-1
19/09/2003;134930;135.9;123;-1
19/09/2003;134937;136;300;1
19/09/2003;134938;136;275;1
19/09/2003;134939;136;582;1
19/09/2003;134952;135.9;38;-1
19/09/2003;135044;136;1000;1
19/09/2003;135048;136;10;1
19/09/2003;135103;135.9;50;-1
19/09/2003;135149;135.9;100;-1
19/09/2003;135205;136;5353;1
19/09/2003;135210;135.9;722;-1
19/09/2003;135250;135.9;300;-1
19/09/2003;135251;135.9;7;-1
19/09/2003;135301;136;429;1
19/09/2003;135318;136;1470;1
19/09/2003;135320;136;493;1
19/09/2003;135356;136;720;-1
19/09/2003;135433;136;709;-1
19/09/2003;135448;136;109;1
19/09/2003;135603;136;411;1
19/09/2003;135633;136;25;1
19/09/2003;135649;135.9;7878;-1
19/09/2003;135653;135.8;28;-1
19/09/2003;135702;135.9;122;1
19/09/2003;135709;135.8;100;-1
19/09/2003;135711;135.9;1;1
19/09/2003;135713;135.8;100;-1
19/09/2003;135720;135.8;100;-1
19/09/2003;135726;135.9;1;1
19/09/2003;135748;135.9;279;1
19/09/2003;135748;135.9;311;1
19/09/2003;135750;135.9;15;1
19/09/2003;135750;135.9;265;1
19/09/2003;135753;135.9;699;1
19/09/2003;135759;135.9;376;1
19/09/2003;135803;135.9;96;1
19/09/2003;135804;135.9;247;1
19/09/2003;135816;136;500;1
19/09/2003;135821;136;227;1
19/09/2003;135833;135.9;46;-1
19/09/2003;135839;136;454;1
19/09/2003;135839;136;32;-1
19/09/2003;135843;136.1;100;1
19/09/2003;135846;136.1;1393;1
19/09/2003;135847;136.1;4150;1
19/09/2003;135848;136.1;1277;-1
19/09/2003;135919;136.1;573;1
19/09/2003;135922;136.1;347;1
19/09/2003;135936;136.1;745;1
19/09/2003;135938;136.1;1742;-1
19/09/2003;135944;136.1;13;-1
19/09/2003;140006;136.1;250;1
19/09/2003;140007;136.1;237;1
19/09/2003;140136;136.1;32;-1
19/09/2003;140137;136.1;32;-1
19/09/2003;140137;136.1;32;-1
19/09/2003;140201;136.1;232;1
19/09/2003;140201;136.1;3296;-1
19/09/2003;140206;136;322;-1
19/09/2003;140222;136;44;-1
19/09/2003;140223;136;39;-1
19/09/2003;140241;136;63;-1
19/09/2003;140247;136.1;100;1
19/09/2003;140359;136;600;-1
19/09/2003;140423;136.1;500;1
19/09/2003;140439;136.1;55;1
19/09/2003;140454;136;21;-1
19/09/2003;140500;136.1;100;1
19/09/2003;140511;136.1;265;1
19/09/2003;140538;136.1;20;1
19/09/2003;140607;136.1;535;1
19/09/2003;140608;136.1;1000;-1
19/09/2003;140609;136.1;465;-1
19/09/2003;140716;136.1;500;-1
19/09/2003;140723;136;269;-1
19/09/2003;140735;136.1;500;1
19/09/2003;140735;136.1;269;1
19/09/2003;140739;136.1;30;-1
19/09/2003;140748;136.2;96;1
19/09/2003;140807;136.2;22;1
19/09/2003;140829;136.1;720;-1
19/09/2003;140847;136.2;219;1
19/09/2003;140847;136.2;697;1
19/09/2003;140850;136.2;36;1
19/09/2003;140852;136.2;809;1
19/09/2003;140852;136.2;1423;1
19/09/2003;140855;136.2;1724;1
19/09/2003;140857;136.2;493;1
19/09/2003;140913;136.3;55;1
19/09/2003;140915;136.3;400;1
19/09/2003;140948;136.2;100;-1
19/09/2003;140950;136.3;4504;1
19/09/2003;140957;136.2;15;-1
19/09/2003;141127;136.3;74;1
19/09/2003;141137;136.3;1392;1
19/09/2003;141138;136.3;823;1
19/09/2003;141140;136.3;1392;-1
19/09/2003;141149;136.4;12853;1
19/09/2003;141154;136.4;825;1
19/09/2003;141158;136.4;3675;1
19/09/2003;141201;136.4;100;-1
19/09/2003;141204;136.4;1225;-1
19/09/2003;141208;136.4;1000;1
19/09/2003;141224;136.3;4442;-1
19/09/2003;141225;136.3;558;1
19/09/2003;141233;136.3;50;-1
19/09/2003;141238;136.3;150;-1
19/09/2003;141239;136.3;420;1
19/09/2003;141241;136.3;83;-1
19/09/2003;141245;136.3;800;-1
19/09/2003;141308;136.4;697;1
19/09/2003;141309;136.4;401;1
19/09/2003;141334;136.4;7527;1
19/09/2003;141351;136.4;500;1
19/09/2003;141357;136.4;312;-1
19/09/2003;141413;136.4;504;-1
19/09/2003;141420;136.3;150;-1
19/09/2003;141422;136.4;80;1
19/09/2003;141424;136.4;70;1
19/09/2003;141426;136.4;55;1
19/09/2003;141427;136.4;945;-1
19/09/2003;141435;136.4;347;1
19/09/2003;141447;136.4;2275;1
19/09/2003;141448;136.4;519;1
19/09/2003;141527;136.4;779;1
19/09/2003;141528;136.4;37;-1
19/09/2003;141606;136.4;322;-1
19/09/2003;141629;136.4;273;-1
19/09/2003;141637;136.4;322;-1
19/09/2003;141639;136.4;500;-1
19/09/2003;141640;136.4;1063;-1
19/09/2003;141642;136.4;500;-1
19/09/2003;141645;136.4;1100;-1
19/09/2003;141646;136.4;133;-1
19/09/2003;141656;136.4;2954;1
19/09/2003;141715;136.3;656;-1
19/09/2003;141740;136.4;3;1
19/09/2003;141751;136.3;164;-1
19/09/2003;141802;136.4;100;1
19/09/2003;141839;136.4;40;1
19/09/2003;141844;136.4;9;1
19/09/2003;141924;136.4;16;1
19/09/2003;141946;136.4;50;1
19/09/2003;141954;136.3;16;-1
19/09/2003;142002;136.4;35;1
19/09/2003;142003;136.3;500;-1
19/09/2003;142006;136.3;110;-1
19/09/2003;142106;136.4;2;1
19/09/2003;142108;136.4;400;1
19/09/2003;142108;136.3;2910;-1
19/09/2003;142146;136.3;23;-1
19/09/2003;142154;136.4;4123;1
19/09/2003;142157;136.4;577;1
19/09/2003;142205;136.4;550;1
19/09/2003;142247;136.5;500;1
19/09/2003;142259;136.4;1000;-1
19/09/2003;142300;136.4;1500;-1
19/09/2003;142312;136.4;1000;-1
19/09/2003;142444;136.5;30;1
19/09/2003;142448;136.5;162;1
19/09/2003;142501;136.5;162;1
19/09/2003;142503;136.4;90;-1
19/09/2003;142503;136.4;60;-1
19/09/2003;142504;136.4;30;-1
19/09/2003;142506;136.4;122;-1
19/09/2003;142512;136.4;23;-1
19/09/2003;142533;136.4;500;-1
19/09/2003;142556;136.5;449;1
19/09/2003;142610;136.4;725;-1
19/09/2003;142611;136.4;275;-1
19/09/2003;142615;136.5;8;1
19/09/2003;142622;136.5;121;1
19/09/2003;142633;136.4;12;-1
19/09/2003;142636;136.5;128;1
19/09/2003;142645;136.4;1000;-1
19/09/2003;142654;136.4;500;-1
19/09/2003;142712;136.5;100;1
19/09/2003;142744;136.4;2000;-1
19/09/2003;142751;136.4;200;-1
19/09/2003;142752;136.4;1000;-1
19/09/2003;142757;136.4;1372;-1
19/09/2003;142816;136.4;313;-1
19/09/2003;142822;136.3;9;-1
19/09/2003;142828;136.4;5;1
19/09/2003;142837;136.4;1164;1
19/09/2003;143010;136.3;127;-1
19/09/2003;143017;136.4;15;1
19/09/2003;143023;136.4;1002;1
19/09/2003;143054;136.3;50;-1
19/09/2003;143122;136.3;900;-1
19/09/2003;143132;136.4;5;1
19/09/2003;143154;136.4;607;1
19/09/2003;143155;136.4;607;1
19/09/2003;143157;136.4;433;1
19/09/2003;143158;136.4;175;1
19/09/2003;143159;136.4;573;1
19/09/2003;143200;136.4;141;1
19/09/2003;143205;136.4;651;1
19/09/2003;143215;136.4;604;-1
19/09/2003;143216;136.4;63;1
19/09/2003;143216;136.4;333;1
19/09/2003;143236;136.4;1258;-1
19/09/2003;143259;136.4;144;-1
19/09/2003;143301;136.4;433;-1
19/09/2003;143301;136.4;423;-1
19/09/2003;143326;136.3;8;-1
19/09/2003;143357;136.3;50;-1
19/09/2003;143416;136.3;494;-1
19/09/2003;143417;136.4;50;1
19/09/2003;143425;136.3;245;-1
19/09/2003;143428;136.4;12;1
19/09/2003;143454;136.3;20;-1
19/09/2003;143458;136.4;209;1
19/09/2003;143512;136.3;120;-1
19/09/2003;143614;136.4;25;1
19/09/2003;143648;136.3;1467;-1
19/09/2003;143651;136.3;976;-1
19/09/2003;143654;136.3;500;-1
19/09/2003;143656;136.3;785;-1
19/09/2003;143657;136.3;786;-1
19/09/2003;143658;136.3;1644;-1
19/09/2003;143658;136.3;337;-1
19/09/2003;143659;136.3;50;-1
19/09/2003;143701;136.3;2500;1
19/09/2003;143707;136.2;16;-1
19/09/2003;143734;136.2;1000;-1
19/09/2003;143740;136.2;30;-1
19/09/2003;143741;136.3;13;1
19/09/2003;143742;136.2;245;-1
19/09/2003;143744;136.2;60;-1
19/09/2003;143745;136.3;300;1
19/09/2003;143746;136.2;2000;-1
19/09/2003;143749;136.2;350;-1
19/09/2003;143804;136.2;90;-1
19/09/2003;143811;136.2;111;-1
19/09/2003;143830;136.2;56;-1
19/09/2003;143857;136.2;2000;-1
19/09/2003;144018;136.2;130;-1
19/09/2003;144024;136.3;55;1
19/09/2003;144036;136.2;10;-1
19/09/2003;144059;136.2;41;-1
19/09/2003;144127;136.3;464;1
19/09/2003;144149;136.2;50;-1
19/09/2003;144150;136.3;2;1
19/09/2003;144210;136.3;1000;1
19/09/2003;144213;136.3;461;1
19/09/2003;144219;136.3;40;-1
19/09/2003;144245;136.4;1000;1
19/09/2003;144252;136.4;1000;1
19/09/2003;144302;136.4;500;1
19/09/2003;144302;136.3;8;-1
19/09/2003;144328;136.4;782;1
19/09/2003;144334;136.4;491;1
19/09/2003;144341;136.3;30;-1
19/09/2003;144416;136.5;39;1
19/09/2003;144423;136.4;500;-1
19/09/2003;144428;136.4;350;1
19/09/2003;144438;136.5;100;1
19/09/2003;144513;136.5;10;1
19/09/2003;144525;136.5;53;1
19/09/2003;144555;136.4;1000;-1
19/09/2003;144557;136.5;1116;1
